"codice-isil";"codice-sbn";"denominazione";"indirizzo";"frazione";"cap";"comune";"codice istat comune";"provincia";"regione";"codice istat provincia";"latitudine";"longitudine";"telefono";"fax";"email";"url"
"IT-TP0061";"";"Biblioteca del centro servizi culturali del comune";"piazza Vittorio Veneto";"";"91100";"Trapani";"081021";"Trapani";"SICILIA";"081";"38,0275091";"12,5444331";"+39 092323600";"";"segretario.generale@comune.trapani.it";""
"IT-TP0063";"TPSSN";"Biblioteca comunale";"Piazza A. Moro 5";"";"91029";"Santa Ninfa";"081019";"Trapani";"SICILIA";"081";"37,7703388";"12,8804128";"+39 0924992274";"";"biblioteca@comune.santaninfa.tp.it";"http://santaninfa.gov.it/santaninfa/zf/index.php/numeri-indirizzi-utili/index/dettaglio/numero/7"
"IT-TP0066";"PAL21";"Biblioteca scolastica multimediale 1° Circolo didattico";"via Rubino 15";"";"91025";"Marsala";"081011";"Trapani";"SICILIA";"081";"37,798651";"12,432866";"0923719661";"";"tpic83900g@istruzione.it";"https://bsmgaribaldimarsala.yolasite.com/"
"IT-TP0069";"";"Biblioteca scolastica 5. Circolo didattico";"Via Re c/da Strasatti";"";"90125";"Marsala";"081011";"Trapani";"SICILIA";"081";"37,7264025";"12,521239";"+39 923961396";"";"Tpee049008@istruzione.it";"https://www.quintocircolomarsala.it/index.php/component/search/?searchword=biblioteca&searchphrase=all&Itemid=101"
"IT-TP0070";"";"Biblioteca Monsignore Andrea Linares dell'Istituto magistrale Pascasino";"Via G. Falcone 20";"";"91025";"Marsala";"081011";"Trapani";"SICILIA";"081";"37,8093471";"12,4469602";"+39 09231928989";"";"tppm03000q@istruzione.it";"https://www.liceopascasinomarsala.edu.it/"
"IT-TP0072";"PAL35";"Biblioteca Fahreneit 451- Istituto comprensivo Antonio Rallo";"Via Dante, 2";"";"91023";"Favignana";"081009";"Trapani";"SICILIA";"081";"37,9283596";"12,3272998";"+39 0923921281";"";"lindaguarino@alice.it";"icrallo.gov.it"
"IT-TP0073";"";"Biblioteca dell'Istituto Superiore “Giovanni XXIII - Cosentino” Marsala - TP";"Via Eliodoro Lombardi, 18";"";"91025";"Marsala";"081011";"Trapani";"SICILIA";"081";"37,8015915";"12,4332171";"+39 0923956225";"";"tpis02700d@istruzione.it |";"https://www.giovannixxiiicosentino.it/"
"IT-TP0076";"PAL15";"Biblioteca del Liceo classico Giovanni XXIII";"Via Eliodoro Lombardi 18";"";"91025";"Marsala";"081011";"Trapani";"SICILIA";"081";"37,80131";"12,4327656";"+39 0923956225";"+39 0923951031";"tpis02700d@istruzione.it";"http://www.isgiovannixxiiicosentino.gov.it/"
"IT-TP0079";"TPSGO";"Biblioteca Empedocle";"Località Baglio di Stefano";"";"91024";"Gibellina";"081010";"Trapani";"SICILIA";"081";"37,7947524";"12,9793431000001";"+39 092467844";"+39 092467855";"info@orestiadi.it";"www.fondazioneorestiadi.it"
"IT-TP0093";"TPSCT";"Biblioteca del Conservatorio di musica Antonio Scontrino";"via Francesco Sceusa, 1";"";"91100";"Trapani";"081021";"Trapani";"SICILIA";"081";"38,0124531";"12,5646011";"+39 0923556126";"";"biblioteca@constp.it";"http://www.conservatorioscontrino.it/biblioteca.php"
"IT-TP0094";"TPSLP";"Biblioteca del Liceo Classico Giovanni Pantaleo";"piazza REGINA MARGHERITA 1";"";"91022";"Castelvetrano";"081006";"Trapani";"SICILIA";"081";"37,6768478";"12,794328";"092489100";"";"";""
"IT-TP0095";"TPSLD";"BIBLIOTECA DEL LICEO CLASSICO FRANCESCO D'AGUIRRE";"via G.BAVIERA 1";"";"91018";"Salemi";"081018";"Trapani";"SICILIA";"081";"37,817695";"12,802565";"0924981344";"";"";""
"IT-TP0096";"TPSAT";"Biblioteca dell'Ordine degli Architetti ""Michele Argentino""";"Via G.B. Fardella 16";"";"91100";"Trapani";"081021";"Trapani";"SICILIA";"081";"38,0157525";"12,5068106";"+39 0923540177";"+39 092320807";"info@architettitrapani.it";"www.architettitrapani.it"
"IT-TP0097";"TPSSP";"Biblioteca della Soprintendenza per i beni culturali e ambientali di Trapani";"Via Garibaldi 70";"";"00070";"Trapani";"081021";"Trapani";"SICILIA";"081";"38,0182272";"12,5134521";"+39 0923808111";"+39 092323423";"sopritp.uo5@regione.sicilia.it";"https://www2.regione.sicilia.it/beniculturali/SoprinTP"
"IT-TP0100";"";"Biblioteca ""Vito Pappalardo"" dell'Istituto Comprensivo ""L. Radice - Pappalardo""";"Piazzale Martiri d’Ungheria";"";"91022";"Castelvetrano";"081006";"Trapani";"SICILIA";"081";"37,676921538793";"12,7956473362458";"+39 0924906962";"+39 0924901445";"tpic84100g@istruzione.it";"http://www.icradicepappalardo.gov.it/"
"IT-TP0101";"";"Biblioteca “Salvatore Giurlanda”";"Via Tivoli 37";"Casa Santa";"91016";"Erice";"081008";"Trapani";"SICILIA";"081";"38,017144";"12,566422699999976";"+39 0923551599";"";"tpic835008@istruzione.it";"http://www.icgpagoto.edu.it/"
"IT-TP0102";"TPSM2";"Biblioteca sociale OTIUM Ex Libris";"Via della Gancia 5";"";"91025";"Marsala";"081011";"Trapani";"SICILIA";"081";"37,7988643";"12,4351477";"+39 3337277176";"";"otiumcomunicazione@gmail.com";"https://www.facebook.com/otiummarsala/"
"IT-TP0103";"TPSM3";"Biblioteca comunale decentrata di Terrenove";"Contrada Berbarello 413";"Terrenove";"91025";"Marsala";"081011";"Trapani";"SICILIA";"081";"37,75335889999999";"12,4807652";"+39 0923960096";"";"genovese.ignazio@comune.marsala.tp.it";"https://bibliotp.regione.sicilia.it/opac/library/Marsala%20-%20Biblioteca%20Comunale%20S.%20Struppa/TPSMS"
"IT-TP0104";"";"Biblioteca Liceo classico “Leonardo Ximenes""";"Corso Vittorio Emanuele, 16";"";"91100";"Trapani";"081021";"Trapani";"SICILIA";"081";"38,0156196";"12,5086744";"+39 092323903";"+39 092321354";"TPIS029005@istruzione.it";""
"IT-TP0105";"";"Biblioteca Pardo";"Via Catullo, 8";"";"91022";"Castelvetrano";"081006";"Trapani";"SICILIA";"081";"37,6858505";"12,7885778";"+39 0924528762";"";"tpic815003@istruzione.it";"https://iccapuanapardo.edu.it/?servizio=biblioteca-scolastica-pardo-sulle-ali-della-lettura"
"IT-TR0001";"UM1C1";"Biblioteca comunale";"Via del Poggetto 2";"";"05011";"Allerona";"055002";"Terni";"UMBRIA";"055";"42,8108233";"11,9750878";"+39 0763628126";"+39 0763628117";"biblioteca-allerona@tiscali.it";"http://www.comune.allerona.tr.it/c055002/zf/index.php/servizi-aggiuntivi/index/index/idtesto/15"
"IT-TR0004";"UM121";"Biblioteca comunale Luciano Lama";"Largo Caduti delle Stragi di Nassiriya e Kabul 1";"";"05022";"Amelia";"055004";"Terni";"UMBRIA";"055";"42,55448212588606";"12,41721401296692";"+39 0744982247";"+39 0744970252";"biblioteca@comune.amelia.tr.it";"www.comune.amelia.tr.it"
"IT-TR0011";"UM129";"Biblioteca comunale Peppino Impastato";"Piazza IV Novembre 1";"";"05015";"Fabro";"055011";"Terni";"UMBRIA";"055";"42,8740736";"12,0426943";"+39 0763832035";"";"comune@comune.fabro.tr.it";"www.comune.fabro.tr.it"
"IT-TR0013";"";"Biblioteca comunale";"Via Dante Alighieri 1";"";"00001";"Ficulle";"055013";"Terni";"UMBRIA";"055";"42,836976";"12,065611";"+39 076386031";"";"amministrativo@comune.ficulle.tr.it";"www.comune.ficulle.tr.it/it/biblioteca.html"
"IT-TR0014";"UM195";"Biblioteca comunale Dante Alighieri";"Via Roma 10";"";"05024";"Giove";"055014";"Terni";"UMBRIA";"055";"42,5092727";"12,3250427";"+39 0744992928";"";"bibliotecacomunedigiove@gmail.com";"www.comune.giove.tr.it"
"IT-TR0015";"";"Biblioteca comunale";"Via Umberto I, 36";"";"05020";"Lugnano in Teverina";"055016";"Terni";"UMBRIA";"055";"42,5746505";"12,3301983";"+39 0744902321";"";"orietta.ruco@comune.lugnanointeverina.tr.it";"www.comune.lugnanointeverina.tr.it"
"IT-TR0020";"UM118";"Biblioteca comunale Giovanni Eroli";"Via Aurelio Saffi 1";"";"05035";"Narni";"055022";"Terni";"UMBRIA";"055";"42,5187079";"12,5148499";"+39 0744726103";"+39 0744747255";"biblioteca.eroli@comune.narni.tr.it";"www.archeoares.it/biblioteca-comunale-di-narni"
"IT-TR0022";"UM106";"Nuova Biblioteca Pubblica Luigi Fumi";"Piazza Febei 1";"";"05018";"Orvieto";"055023";"Terni";"UMBRIA";"055";"42,7160105";"12,110479";"+39 0763306450";"";"biblioteca@comune.orvieto.tr.it";"www.bibliotecaorvieto.it"
"IT-TR0023";"";"Biblioteca dell'Opera del Duomo di Orvieto";"Piazza Duomo 26";"";"05018";"Orvieto";"055023";"Terni";"UMBRIA";"055";"42,716862";"12,1130723";"+39 0763342477";"+39 0763340336";"archivio@operadelduomo.it";"www.opsm.it"
"IT-TR0026";"UM173";"Biblioteca comunale";"Via Vittorio Emanuele 11";"";"00011";"Otricoli";"055024";"Terni";"UMBRIA";"055";"42,4230588";"12,4755171";"+39 0744719628";"+39 0744719641";"ufficio.demografico@comune.otricoli.tr.it";"www.comune.otricoli.tr.it"
"IT-TR0029";"UM171";"Biblioteca comunale";"Via Cataone 4";"";"05029";"San Gemini";"055029";"Terni";"UMBRIA";"055";"42,6150937";"12,5477675";"+39 0744334971";"+39 0744630324";"biblioteca@comune.sangemini.tr.it";"www.comune.sangemini.tr.it"
"IT-TR0032";"UM109";"Biblioteca comunale";"Piazza della Repubblica 1";"";"05100";"Terni";"055032";"Terni";"UMBRIA";"055";"42,5618113";"12,6474194";"+39 0744549051";"";"bct@comune.terni.it";"https://bct.comune.terni.it/"
"IT-TR0034";"";"Biblioteca dell'Archivio di Stato di Terni";"via Cavour 28";"";"05100";"Terni";"055032";"Terni";"UMBRIA";"055";"42,5621879";"12,6457456000001";"+39 074459016";"+39 074459016";"as-tr@cultura.gov.it";"http://www.archiviodistatoterni.beniculturali.it/index.php?it/97/biblioteca"
"IT-TR0036";"";"Biblioteca della Cassa di risparmio di Terni e Narni";"Corso Tacito 49";"";"05100";"Terni";"055032";"Terni";"UMBRIA";"055";"42,5638335";"12,6480183";"+39 07445481";"+39 0744548242";"";""
"IT-TR0037";"";"Biblioteca diocesana Beata Lucia Broccadelli - sez. di Amelia";"Via Geraldini, snc";"";"05022";"Amelia";"055004";"Terni";"UMBRIA";"055";"42,5566281";"12,41329";"";"";"beni-culturali@libero.it";""
"IT-TR0039";"";"Nuova Biblioteca pubblica Luigi Fumi. Sezione ragazzi";"Piazza Guglielmo Marconi 1";"";"05018";"Orvieto";"055023";"Terni";"UMBRIA";"055";"42,71711";"12,1154569";"+39 076340827";"";"biblioteca@comune.orvieto.tr.it";"http://www.bibliotecaorvieto.it/easyne2/LYT.aspx?Code=FUMI&IDLYT=5098&ST=SQL&SQL=ID_Documento=1"
"IT-TR0040";"PBEO2";"Biblioteca Diocesana «Angelo Mai»";"Piazza Duomo, 19";"";"05018";"Orvieto";"055023";"Terni";"UMBRIA";"055";"42,7170291";"12,1130827";"+39 0763.341264";"+39 0763.395008";"bibliotecaangelomai@libero.it";""
"IT-TR0043";"UM1B4";"Biblioteca comunale";"Piazza G. della Rovere 4";"";"05013";"Castel Giorgio";"055009";"Terni";"UMBRIA";"055";"42,704803";"11,979353";"+39 0763627013";"";"biblio.castelgiorgio@libero.it";"http://www.comune.castelgiorgio.tr.it/c055009/hh/index.php"
"IT-TR0044";"UM1C6";"Biblioteca comunale Leopoldo Sandri";"Piazza IV Novembre 12";"";"05014";"Castel Viscardo";"055010";"Terni";"UMBRIA";"055";"42,75548155283949";"12,001581126983657";"+39 0763361010";"";"bibliocastelviscardo@gmail.com";"https://www.facebook.com/Biblioteca-Comunale-Leopoldo-Sandri-Castel-Viscardo-105686997442981/"
"IT-TR0046";"";"Biblioteca dell'Associazione ameria umbra";"Via della Valle 1";"";"05022";"Amelia";"055004";"Terni";"UMBRIA";"055";"42,5579877";"12,4107967";"+39 0744983415";"";"";""
"IT-TR0049";"UM191";"Biblioteca del Conservatorio statale di musica ""G. Briccialdi""";"Via del Tribunale, 22";"";"05100";"Terni";"055032";"Terni";"UMBRIA";"055";"42,5633624";"12,6492704";"+39 0744432170";"";"info@briccialditerni.it";"https://www.briccialditerni.it/"
"IT-TR0056";"UM128";"Biblioteca comunale maestra Emilia Bettelli";"Corso Roma 62";"";"05020";"Avigliano Umbro";"055033";"Terni";"UMBRIA";"055";"42,6525383";"12,4284935";"+39 0744933521";"";"area.amministrativa@comune.aviglianoumbro.tr.it";"http://www.comune.aviglianoumbro.tr.it/"
"IT-TR0057";"UM135";"Biblioteca comunale";"Largo Largo Mazzini 5";"";"05025";"Guardea";"055015";"Terni";"UMBRIA";"055";"42,6233909";"12,2974134";"+39 0744903521";"+39 0744903529";"segreteria@comune.guardea.tr.it";"www.comune.guardea.tr.it"
"IT-TR0059";"UM177";"Biblioteca diocesana Beata Lucia Broccadelli - sede centrale di Narni";"Piazza Cavour, 8";"";"05035";"Narni";"055022";"Terni";"UMBRIA";"055";"42,5176022";"12,5156299";"";"";"";""
"IT-TR0065";"";"Biblioteca del Circolo lavoratori della Società Terni";"Via L. A. Muratori, 3";"";"05100";"Terni";"055032";"Terni";"UMBRIA";"055";"42,5691797";"12,6445336";"+39 0744407545";"+39 0744406152";"segreteria.clt@acciaiterni.it";"http://circololavoratoriterni.it/"
"IT-TR0067";"";"Biblioteca del Circolo culturale don Vincenzo Luchetti";"via PALAZZO COMUNALE";"Castel dell'Aquila";"05026";"Montecastrilli";"055017";"Terni";"UMBRIA";"055";"42,6534444";"12,489537";"0744935114";"";"";""
"IT-TR0069";"";"Biblioteca di medicina. Corsi raddoppiati di Terni e Usl Conca ternana. Università degli studi di Perugia";"Via T. Joannuccio";"";"05100";"Terni";"055032";"Terni";"UMBRIA";"055";"42,5554426";"12,6571844";"+39 0744455493";"";"";""
"IT-TR0072";"";"Biblioteca dell'Archivio di Stato di Terni. Sezione staccata di Orvieto";"piazza del Duomo 3";"";"05018";"Orvieto";"055023";"Terni";"UMBRIA";"055";"42,717202";"12,112588";"+39 076343415";"+39 0763343415";"as-tr.orvieto@cultura.gov.it";"http://www.archiviodistatoterni.beniculturali.it/index.php?it/148/biblioteca"
"IT-TR0074";"UM166";"Biblioteca comunale Armando Ricci";"Via dell'Annunziata 2/A";"";"05023";"Baschi";"055007";"Terni";"UMBRIA";"055";"42,6731632";"12,2157936";"+39 0744957571";"+39 0744951333";"biblioteca@comune.baschi.tr.it";"http://www.comune.baschi.tr.it/hh/index.php"
"IT-TR0080";"";"Biblioteca diocesana Beata Lucia Broccadelli - sez. di Terni";"Piazza Duomo, 11";"";"05100";"Terni";"055032";"Terni";"UMBRIA";"055";"42,613228";"12,54619";"+39 0744.546563";"+39 0744.546562";"beni-culturali@libero.it";""
"IT-TR0081";"";"Santa Maria Assunta in Otricoli";"Piazza della Repubblica, 69";"";"05030";"Otricoli";"055024";"Terni";"UMBRIA";"055";"42,4220319";"12,4776595";"+39 0744709034";"";"lisnardo@libero.it";"https://www.otricoliturismo.it/luoghi-della-fede/"
"IT-TR0082";"UM190";"Biblioteca Arpa Umbria - Agenzia regionale per la protezione ambientale";"via Carlo Alberto Dalla Chiesa 32";"";"05100";"Terni";"055032";"Terni";"UMBRIA";"055";"42,5775958";"12,6301543";"07444796800";"";"biblioteca@arpa.umbria.it";"www.arpa.umbria.it/pagine/la-biblioteca-di-arpa"
"IT-TR0083";"UM194";"Biblioteca del Volontariato del Cesvol Umbria";"via Montefiorino 12/c";"";"05100";"Terni";"055032";"Terni";"UMBRIA";"055";"42,5518993";"12,6345219";"+390744812786";"+39 0744817917";"editoriasociale@cesvol.net";"https://www.cesvolumbria.org/servizio/biblioteca-del-volontariato-e-centri-di-documentazione/"
"IT-TR0275";"UM1A1";"Biblioteca comunale di Montecastrilli";"Via Cavour 27";"";"05026";"Montecastrilli";"055017";"Terni";"UMBRIA";"055";"42,6480201";"12,4835192";"+39 0744359927";"+39 0744941055";"segreteria@comune.montecastrilli.tr.it";"www.comune.montecastrilli.tr.it"
"IT-TR0276";"UM1A4";"Biblioteca Roberto Galvano dell'Unione Italiana Libero teatro - U.I.L.T.";"Via della Valle 3";"";"00003";"Amelia";"055004";"Terni";"UMBRIA";"055";"42,5579380553517";"12,4108556017044";"+39 0744983922";"";"info@uilt.it";"www.uilt.net"
"IT-TR0277";"UM1A8";"Biblioteca comunale";"Via della Circonvallazione 7";"";"00007";"Ferentillo";"055012";"Terni";"UMBRIA";"055";"42,62000219999999";"12,7939984";"+39 0744789521";"+39 0744780234";"";"www.comune.ferentillo.tr.it"
"IT-TR0278";"";"Biblioteca comunale";"Piazza Pietro Bilancini 16";"";"05017";"Monteleone d'Orvieto";"055021";"Terni";"UMBRIA";"055";"42,916835";"12,05116";"+39 0763834021";"";"demografici@comune.monteleone.tr.it";"https://comune.monteleone.tr.it/"
"IT-TR0279";"";"Biblioteca comunale";"Via Daniele Radici";"";"05032";"Calvi dell'Umbria";"055008";"Terni";"UMBRIA";"055";"42,4014803";"12,5675201";"+39 0744710119";"";"ufficidemogratici@comune.calvidellumbria.tr.it";"www.comune.calvidellumbria.tr.it"
"IT-TR0280";"UM1C8";"Biblioteca comunale";"Piazza del Mercato 1";"";"05021";"Acquasparta";"055001";"Terni";"UMBRIA";"055";"42,690841";"12,5418725";"+39 0744930671";"";"biblioteca_comunale@yahoo.it";"www.comune.acquasparta.tr.it"
"IT-TR0281";"";"Biblioteca comunale di Attigliano";"Piazza Vittorio Emanuele II 2";"";"05012";"Attigliano";"055006";"Terni";"UMBRIA";"055";"42,51465710000001";"12,2893411";"+39 0744994224";"";"info@comune.attigliano.tr.it";"http://www.comunediattigliano.gov.it/"
"IT-TR0282";"";"Biblioteca comunale di Montegabbione";"Piazza 16 Giugno 3";"";"05010";"Montegabbione";"055020";"Terni";"UMBRIA";"055";"42,9224411";"12,0911751";"+39 0763837521";"";"biblioteca.montegabbione@gmail.com";"https://comune.montegabbione.tr.it/"
"IT-TR0283";"";"Biblioteca comunale";"Via XX Settembre 1";"";"05010";"Parrano";"055025";"Terni";"UMBRIA";"055";"42,863645";"12,105895";"+39 07630838751";"";"anagrafe@comune.parrano.tr.it";"www.comune.parrano.tr.it"
"IT-TR0284";"";"Biblioteca comunale";"Borgo Giuseppe Garibaldi 10";"";"05028";"Penna in Teverina";"055026";"Terni";"UMBRIA";"055";"42,492467";"12,355407";"+39 0744993327";"";"laura.maccaglia@comune.pennainteverina.tr.it";"http://www.comune.pennainteverina.tr.it/c055026/hh/index.php"
"IT-TR0285";"";"Biblioteca comunale Stefano Millesimi";"Piazza Roma 26";"";"00026";"San Venanzo";"055030";"Terni";"UMBRIA";"055";"42,869045";"12,266098";"+39 075875488";"";"info@comune.sanvenanzo.tr.it";"http://www.comune.sanvenanzo.tr.it/"
"IT-TR0286";"";"Biblioteca Biblioluna";"Via del Mandorlo 6";"";"05100";"Terni";"055032";"Terni";"UMBRIA";"055";"42,587684";"12,6087994";"+39 0744549053";"";"biblioluna@comune.terni.it";"https://bct.comune.terni.it/biblioluna"
"IT-TR0287";"";"Biblioteca del Caos";"Viale Luigi Campofregoso, 98";"";"05100";"Terni";"055032";"Terni";"UMBRIA";"055";"42,5587142";"12,6527069";"+39 0744285946";"";"info@caos.museum";"https://caos.museum/"
"IT-TR0288";"";"Biblioteca Thyrus ""Francesco e Giorgio Buscema""";"Via Rinascita, 12";"";"05031";"Arrone";"055005";"Terni";"UMBRIA";"055";"42,5828636";"12,7724078";"+39 0744389496";"";"thyrusedizioni@libero.it";"www.edizionithyrus.it"
"IT-TR0289";"";"Biblioteca comunale di Porano";"Piazza Garibaldi 24";"";"05010";"Porano";"055028";"Terni";"UMBRIA";"055";"42,6872549";"12,1017892";"+39 0763374462";"";"";"www.comune.porano.tr.it"
"IT-TR0290";"UM1B2";"Biblioteca ""Anna Rosà"" della Comunanza Agraria di Civitella del Lago";"Piazza Umberto I 16";"Civitella del Lago";"05023";"Baschi";"055007";"Terni";"UMBRIA";"055";"42,711725";"12,28189999999995";"";"";"bibliorosa44@gmail.com";""
"IT-TR0291";"";"Simmetria Institute Library Museum";"Via Roma, 95";"";"05012";"Attigliano";"055006";"Terni";"UMBRIA";"055";"42,5178673";"12,2941178";"+39 07441907352";"";"info@simmetriainstitute.com";"www.simmetriainstitute.com"
"IT-TR0292";"UM1D1";"Biblioteca comunale";"Piazza Campo della Fiera";"";"05020";"Montecchio";"055018";"Terni";"UMBRIA";"055";"42,6633457";"12,287156";"+39 07449557";"";"miranda.fossati@comune.montecchio.tr.it";"www.comune.montecchio.tr.it"
"IT-TS0010";"";"Knjiznica Dusana Cerneta - Biblioteca Dusan Cerne";"Via G. Donizetti 3";"";"34133";"Trieste";"032006";"Trieste";"FRIULI-VENEZIA GIULIA";"032";"45,65309";"13,7798865";"+39 0402039355";"+39 040633307";"kdc@spin.it";""
"IT-TS0012";"TSAV1";"Biblioteca dei Civici musei di storia e arte";"Via Rossini 4";"";"34132";"Trieste";"032006";"Trieste";"FRIULI-VENEZIA GIULIA";"032";"45,6530019";"13,7704657";"+39 0406758843";"";"cmsabiblioteca@comune.trieste.it";"https://bibliotecacmsa.online.trieste.it/"
"IT-TS0013";"TSABC";"Biblioteca civica Attilio Hortis";"via Madonna del Mare, 13";"";"34124";"Trieste";"032006";"Trieste";"FRIULI-VENEZIA GIULIA";"032";"45,6467917";"13,7677213";"+39 0406758196";"+39 0406758194";"reference@comune.trieste.it";"https://bibliotecacivicahortis.it/"
"IT-TS0014";"TSALN";"Biblioteca della Lega Nazionale";"Via Di Donota 2";"";"34121";"Trieste";"032006";"Trieste";"FRIULI-VENEZIA GIULIA";"032";"45,6496876990187";"13,7722260373648";"+39 040365343";"";"info@leganazionale.it";"www.leganazionale.it"
"IT-TS0019";"TSAAT";"Biblioteca dell'Archivio di Stato di Trieste";"via Alessandro La Marmora 17";"";"34139";"Trieste";"032006";"Trieste";"FRIULI-VENEZIA GIULIA";"032";"45,640388254094";"13,7970484416642";"+39 0400647921";"+39 0409380033";"as-ts.biblioteca@cultura.gov.it";"http://www.archiviodistatotrieste.it/web/index.php/it/biblioteca.html"
"IT-TS0020";"TSASV";"Biblioteca del Seminario vescovile";"Via P. Besenghi, 16";"";"34143";"Trieste";"032006";"Trieste";"FRIULI-VENEZIA GIULIA";"032";"45,6418153";"13,7709138";"+39 040.308512";"+39 040.3224043";"biblioteca.seminario@diocesi.trieste.it";""
"IT-TS0022";"";"Sezione staccata del Civico Museo di guerra per la pace 'Diego de Henriquez'";"Via Cumano 22";"";"34139";"Trieste";"032006";"Trieste";"FRIULI-VENEZIA GIULIA";"032";"45,6421399";"13,7960055";"+39 0406754699";"";"bibliotecacmsa@comune.trieste.it";"https://www.comune.trieste.it/it/cultura-13623/biblioteche-13635"
"IT-TS0027";"TSABS";"Biblioteca Statale Stelio Crise di Trieste";"Largo Papa Giovanni XXIII 6";"";"34123";"Trieste";"032006";"Trieste";"FRIULI-VENEZIA GIULIA";"032";"45,64568999999999";"13,7630401";"+39 040300725";"+39 040301053";"bs-scts@cultura.gov.it";"https://bibliotecacrise.beniculturali.it/"
